1529245:隐身博士, -----
2381701:帕蒂·史密斯：生命梦想 Patti Smith: Dream of Life, (2008)
5069203:茵梦湖 Immensee, (1943)
1303407:非洲和尚, (1991)
3002806:GeGeGe的鬼太郎：千年咒歌 ゲゲゲの鬼太郎 千年呪い歌, (2008)
1306240:触目惊心, (1993)
2028650:大战外星人 Monsters vs. Aliens, (2009)
2046519:汽油 Benzina, (2001)
1400667:小偷阿星, (1990)
4046766:Napoli, (2000)
1770153:方便面时代, (1997)
1532772:Chained Heat, (1983)
1768333:完全复原·满汉全席 完全復元・満漢全席, -----
1298248:安德烈·卢布廖夫 Андрей Рублёв, (1966)
3344642:罗宾汉：超越舍伍德森林 Robin Hood: Beyond Sherwood, (2009)
2301772:侠盗石川 GOEMON, (2009)
1300348:铁拳无敌 Lionheart, (1990)
3811342:Laughing Gor之变节 Laughing Gor之变節, (2009)
1299486:天与地 天と地と, (1990)
1305613:边城英烈传 The Alamo, (2004)
3808976:副歌 Refrain, -----
1792936:伟大的巴克·霍华德 The Great Buck Howard, (2008)
3035752:红圈 The Red Circle, (2011)
1962628:没影点 Point de fuite, (1987)
2257820:Notorious B.I.G. Bigger Than Life, (2007)
1302021:死神通告 Too Tired to Die, (1998)
19961072:盛夏的方程式 真夏の方程式, (2013)
1903199:天使羽翼的诞生 How Wings Are Attached to the Backs of Angels, (1996)
1436721:爱情魔术师 El amor brujo, (1986)
2030114:迷夜惨遇 Straightheads, (2007)
4905028:超人与蝙蝠侠：启示录 Superman/Batman: Apocalypse, (2010)
10741221:他们非圣人 Ain&#39;t Them Bodies Saints, (2013)
1297683:野兽刑警, (1998)
6963284:情热大陆 麻生久美子篇 情熱大陸 麻生久美子篇, (2009)
1580591:车站 Dworzec, (1980)
1865108:黑白道, (2006)
1293783:圣女贞德蒙难记 La passion de Jeanne d&#39;Arc, (1928)
5201425:现在和以后 Now &amp; Later, (2007)
1308937:神探加吉特2 Inspector Gadget 2, (2003)
1421309:双姝奇缘 4 aventures de Reinette et Mirabelle, (1987)
2059276:哥斯拉 ゴジラ, (1954)
1428876:决不让步 North Country, (2005)
4836871:天空上三公尺 3 metros sobre el cielo, (2010)
2374946:超级巨鳄 Supercroc, (2007)
3077408:灵魂战车2：复仇时刻 Ghost Rider: Spirit of Vengeance, (2012)
6874403:歌曲改变人生 Can a Song Save Your Life?, (2013)
3804766:南迦帕尔巴特峰 Nanga Parbat, (2010)
4230131:篮球和数学 Basket Et Maths, (2009)
6002584:卑劣的罗曼史 Vil romance, (2008)
3262918:精神分裂症 Skhizein, (2008)
1417041:耶稣之子 Jesus&#39; Son, (1999)
10555631:平凡一家亲 An Ordinary Family, (2011)
1299892:流氓警察 Internal Affairs, (1990)
3213270:猫狗大战：珍珠猫复仇 Cats &amp; Dogs: The Revenge of Kitty Galore, (2010)
1394163:呆佬拜寿, (1995)
2998425:最后的舞者 Mao&#39;s Last Dancer, (2009)
3230857:小孩的小孩 コドモのコドモ, (2008)
1868933:让娜·迪尔曼 Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles, (1975)
1296972:在那河畔青草青, (1983)
1842047:Yoshiki Symphonic Concert 2002 with Tokyo City Philharmonic Orchestra Featuring Violet UK, (2005)
3120652:舞男 Schöner Gigolo, armer Gigolo, (1978)
5343622:从此刻到日出 Twixt, (2011)
1299536:不良少女莫妮卡 Sommaren med Monika, (1953)
10521893:山之外 După dealuri, (2012)
3778246:沂蒙六姐妹, (2009)
4907954:惩恶扬善！白领侠！！ 悪いのを倒せ!!サラリーマンマン, (2005)
1302654:奇门遁甲 奇門遁甲, (1982)
3539942:一切安好 Everything Will Be OK, (2006)
1847602:痛苦与狂喜 The Agony and the Ecstasy, (1965)
4824512:驯龙高手2 How to Train Your Dragon 2, (2014)
4160477:夏娃的时间 イヴの時間, (2010)
5223636:妓院一夜 Une nuit au bordel, (2000)
7053707:抱着黄金飞翔 黄金を抱いて翔べ, (2012)
1773862:DiG!, (2004)
1840230:垄断者 Monopoly, (2006)
10743960:认识狗狗 Woof! A Horizon Guide to Dogs, (2012)
1401487:生死劫, (2005)
1471651:翱翔的女飞行员 Крылья, (1966)
3835116:一无所有 Nic, (1998)
1422947:未竟一生 An Unfinished Life, (2005)
1297294:迷魂记 Vertigo, (1958)
3077754:猛鬼生日宴 My Soul to Take, (2010)
1459703:阴谋与婚礼, -----
1305791:王子与公主 Princes et princesses, (2000)
1419973:黑道刺杀令 Crime Spree, (2003)
11584413:视界 Sight, (2012)
1300019:埋伏, (1997)
1978369:我的机器人女友 僕の彼女はサイボーグ, (2008)
1294498:我要活下去 I Want to Live!, (1958)
1945781:第十一个小时 The 11th Hour, (2007)
1937072:小孩怒了 Angry Kid, (2000)
1295229:木乃伊 The Mummy, (1999)
11620520:赤足惊魂 The Peeping Tom, (1997)
1754628:香火, (2003)
5382863:国家地理.透视内幕.器官交易 National Geographic inside the body trade, (2010)
1768144:骨未成灰 Ossos, (1997)
20470074:言语之庭 言の葉の庭, (2013)
1295091:坎大哈 Safar e Ghandehar, (2001)
5377107:哥的传说, (2010)
1963069:蛇草莓 蛇イチゴ, (2003)
1427038:啤酒谋杀案 Poirot：Five Little Pigs, (2003)
1291566:攻壳机动队2 无罪 攻殻機動隊2 イノセンス, (2004)
1305223:别回头 Don&#39;t Look Back, (1967)
1292827:肥佬教授 The Nutty Professor, (1996)
5160290:白爱尔兰酒鬼 White Irish Drinkers, (2010)
2138133:牛鬼蛇神, (1973)
1916644:阿喀琉斯 Achilles, (1995)
6402464:麒麟之翼 新参者剧场版 麒麟の翼 劇場版新参者, (2011)
5273304:永恒 ชั่วฟ้าดินสลาย, (2010)
1457707:猫汤 ねこぢる草, (2001)
3268489:少年托洛茨基 The Trotsky, (2009)
3927750:两男变错身 The Change-Up, (2011)
1871840:新丧尸出笼 Day of the Dead, (2008)
1769332:意大利种马 The Party at Kitty and Stud&#39;s, (1970)
4088855:生命无限公司 生命無限公司, (2009)
1303531:下班后 After Hours, (1985)
1298473:出殡抱佳人 The Pallbearer, (1996)
5167328:溺毙的艺术 The Art of Drowning, (2009)
1309059:艺伎回忆录 Memoirs of a Geisha, (2005)
1292402:西西里的美丽传说 Malèna, (2000)
1291818:饮食男女 飲食男女, (1994)
1308698:格列佛游记 Gulliver&#39;s Travels, (1996)
6874460:今夕何夕 Ce que le jour doit à la nuit, (2012)
2167850:纸包不住火 Le papier ne peut pas envelopper la braise, (2007)
1863791:狮子与公牛 The Lion and the Bull, (1984)
1294279:原振侠与卫斯理, (1986)
1294519:蝙蝠侠与罗宾 Batman &amp; Robin, (1997)
1873751:上海伦巴, (2006)
1306566:欲海轮回 Artemisia, (1997)
3419943:无声婚礼 Nunta Muta, (2008)
2238367:3 Musketiers - De musical, (2003)
1302162:枕边凶灵, (2002)
2363962:西行平妖, (1991)
3660046:宇宙 Kosmos, (2010)
10793719:时间的风景 TimeScapes, (2012)
1293213:恶魔 Les diaboliques, (1955)
1305858:无声言证 Mute Witness, (1994)
3441479:我与谁不同 Diverso da chi?, (2009)
1304645:龙与地下城 Dungeons &amp; Dragons, (2000)
1862845:歼灭任务 Peregon, (2006)
1937305:不需要爱情 사랑따윈 필요 없어, (2006)
1474302:惹鬼回路 Pulse, (2006)
1434177:北方小镇奇谈 De Noorderlingen, (1992)
1465461:灵感 Inspirace, (1948)
1438282:越轨追击 Derailed, (2005)
2265111:巴阿里亚：风之门 Baarìa, (2009)
1293706:霍华德庄园 Howards End, (1992)
1293443:天外来客 The Man Who Fell to Earth, (1976)
1421778:摇椅 Crac, (1981)
1299621:美国之旅 Coming to America, (1988)
5294269:哗鬼学校, -----
1301883:不速之客 The Harder They Come, (1972)
1301403:偷窥 Sliver, (1993)
5131753:Sky Doctor, (1997)
6874380:Microsoft Windows 95 Video Guide, (1995)
3578981:叶问2：宗师传奇, (2010)
1293903:桃色追捕令 Kiss the Girls, (1997)
3282392:海狸 The Beaver, (2011)
1401586:失魂家族 Sitcom, (1998)
1945799:眼前的生活 The Life Before Her Eyes, (2007)
1449845:冥王星早餐 Breakfast on Pluto, (2005)
1421303:石头的游戏 Hra s kameny, (1965)
1294671:中华英雄 中華英雄, (1999)
1316589:69 sixty nine, (2004)
1944141:黑色大丽花 Black Dahlia, (2006)
1297513:午夜善恶花园 Midnight in the Garden of Good and Evil, (1997)
1951016:来杀人的男子 殺しに来た男, -----
3742993:皮娜 Pina, (2011)
4300564:为你灿烂 For Your Blossom, (2004)
3692654:彩票当头 Lottery Ticket, (2010)
3532293:音乐剧电影《别恋》, -----
1857544:硬汉团 The Hard Corps, (2006)
1764333:悲悯赤子心 Vipère au poing, (2004)
3071111:乒乓男孩的煩惱 ping pong kingen, (2008)
1304750:意外的冬天 Winterschläfer, (1997)
2257740:布鲁诺 Brüno, (2009)
4313237:诊所惊魂 The Clinic, (2010)
2032459:温柔地杀我 Killing Me Softly, (2002)
1873370:卡尔与玛丽莲 Karl ja Marilyn, (2003)
5184850:The One That Got Away, (2008)
19971676:黑衣人4 Men in Black  4, (2015)
10458667:青春期3, (2012)
1302205:办公室的故事 Служебный Роман, (1977)
1401507:嘴对嘴 Boca A Boca, (1995)
1297974:田园风光 Hukkle, (2002)
1930869:侵华日军731部队记录片 Unit 731: Nightmare in Manchuria, -----
7161704:如花, (2004)
2299395:皮帕李的私人生活 The Private Lives of Pippa Lee, (2009)
1876686:疯羊 Black Sheep, (2006)
1962960:1966：我的红卫兵时代, (1993)
1302671:沉默的世界 Le monde du silence, (1956)
6989743:阵头 陣頭, (2012)
5364967:东京公园 東京公園, (2011)
1303280:爱是生死相许 Longtime Companion, (1989)
1457715:希腊悲剧 Een Griekse tragedie, (1985)
2237378:在世界尽头相遇 Encounters at the End of the World, (2007)
3292100:摇滚吸血鬼 Suck, (2009)
1322848:奇爱博士 Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, (1964)
5150915:柑橘与柠檬啊 Private Peaceful, (2011)
6721630:丧尸爱情故事 Rotting Hill, (2011)
3921106:Pina Bausch：Cafe Muller, -----
3829485:骤雨 Cloudburst, (2011)
3005367:斯黛拉 Stella, (2008)
6024430:周末时光 Weekend, (2011)
2011035:名琴之父 Stradivari, (1989)
1305703:一声叹息, (2000)
2085035:情陷夜中环, (2005)
3558684:流氓熊猫 やさぐれぱんだ, (2007)
7061185:国家地理：豹的眼睛 National Geographic: Eye of the Leopard, (2006)
2134323:人妻收集者 人妻コレクター, (1985)
3614963:不明身份 Unknown, (2011)
1295871:终极标靶 Hard Target, (1993)
1481649:龙腾虎跃 龍騰虎躍, (1983)
2266033:可怕的感染力 - H.P. Lovecraft 现象 The Eldritch Influence: The Life, Vision, and Phenomenon of H.P. Lovecraft, (2003)
4884118:衣柜迷藏 The Armoire, (2009)
1757807:花之武者 花よりもなほ, (2006)
2279033:空气之魂，云之精灵 Spirits of the Air, Gremlins of the Clouds, (1989)
10604892:四大名捕II, (2013)
1302342:分道不扬镳 Musíme si pomáhat, (2000)
1480051:阴阳路, (1997)
1306421:惊变28天 28 Days Later..., (2002)
4164242:周六夜现场 &#34;Saturday Night Live&#34; Blake Lively/Rihanna, (2009)
1295684:一夜风流 It Happened One Night, (1934)
4301043:传染病 Contagion, (2011)
5164146:朋友与情人 Friends and Lovers, (2009)
1291858:鬼子来了, (2000)
1304901:勾魂游戏 The Last of Sheila, (1973)
4236258:莫妮卡和大卫 Monica &amp; David, (2009)
10827336:夺命锁, (2011)
1300405:情系我心 The Power of One, (1992)
3443400:迈阿密行动 R.T.T., (2009)
3023164:点球成金 Moneyball, (2011)
1302145:大提琴手 セロ弾きのゴーシュ, (1982)
1783461:马格瑞姆的神奇玩具店 Mr. Magorium&#39;s Wonder Emporium, (2007)
1309118:满洲候选人 The Manchurian Candidate, (2004)
10787479:世界是我们的 El mundo es nuestro, (2012)
3862259:火线追凶之黑枪疑云, (2009)
1307319:醉拳Ⅱ, (1994)
1812388:末路狂奔3 Pusher 3, (2005)
1296993:真爱同心 Stepmom, (1998)
1422283:高山下的花环, (1984)
2240820:渴望 Touha, (1958)
6961102:末日黄昏 The Gloaming, (2011)
3136240:二维世界 Flatland, (2007)
3348555:这男孩 This Boy, (2002)
1298784:征服者佩利 Pelle erövraren, (1987)
20451118:致命录像带2 V/H/S/2, (2013)
5203997:尽在不言中 Die Liebesflüsterin, (2008)
1294139:似水流年, (1984)
3281175:追风 The Wind, -----
10748492:逆转王牌 Runner, Runner, (2013)
10472195:东京异种 TOKYOスピーシーズ, (2011)
3059208:七龙珠 OVA：神龙传说 ドラゴンボール 神龍の伝説, (1986)
2051636:贵族 les aristos, 贵族/还债方法, (2006)
1299259:史密斯夫妇 Mr. &amp; Mrs. Smith, (1941)
6872245:诈欺游戏 -再生- ライアーゲーム -再生-, (2012)
3546019:赵氏孤儿, (2010)
3210534:嚎叫 Howl, (2010)
2124882:捕鲸 くじらとり, (2001)
1305229:窗外有情天 Elsker dig for evigt, (2002)
1293209:欢乐糖果屋 Willy Wonka &amp; the Chocolate Factory, (1971)
3239699:全金属狂潮TSR OVA——战队长悠哉游哉的一天 Full Metal Panic TSR OVA, (2006)
11445466:我，宠物羊 I, Pet Goat II, (2012)
1301304:清水湾的孩子 Enfants du marais, Les, (1999)
3676887:查理曼大帝密码 Die Jagd nach dem Schatz der Nibelungen, -----
1306983:卫斯理之蓝血人, (2002)
6147186:寄生灵 기생령, (2011)
2127482:Crazy Glue, (1998)
1940633:合唱队 Hamsarayan, (1982)
2127676:驱魔道长, (1993)
10810269:26年 26년, (2012)
2045259:男才女貌, (2007)
10437168:杀了我 Töte mich, (2012)
2376413:神鹿啊,我们的神鹿, (1997)
1917888:不可思议猫森林 アタゴオルは猫の森, (2006)
1908323:吸血家族汉密尔顿 The Hamiltons, (2006)
1510432:麻雀变王妃2 The Prince &amp; Me II: The Royal Wedding, (2006)
20534101:远夏, (2013)
1959180:帕格尼尼传 Paganini, (1989)
2159051:从足球流氓到黑帮崛起 Rise of the Footsoldier, (2007)
1418085:机器人竞赛 ロボコン, (2003)
6776058:木木 Mumu, (1987)
2002703:歌剧浪子 Io, Don Giovanni, (2009)
3010103:爱情牧场 Love Ranch, (2010)
1433112:党的女儿, (1958)
3189969:皇家刺青, (2009)
3177216:郞在远方 님은 먼곳에, (2008)
1817044:Stalk, (2005)
10485647:X战警前传2：未来昔日 X-Men: Days of Future Past, (2014)
10553118:盛装登场 Magnifica presenza, (2012)
6393127:赛德克·巴莱(下)彩虹桥 賽德克·巴萊(下)彩虹橋, (2011)
3218852:艾玛·布兰克的最后日子 De laatste dagen van Emma Blank, (2009)
4226741:李献计历险记, (2009)
1437342:冰川时代2 Ice Age: The Meltdown, (2006)
1301867:烈日灼人 Утомлённые солнцем, (1994)
1291578:冰川时代 Ice Age, (2002)
6875610:以火攻火 Fire with Fire, (2012)
7056769:玩命狙击, (2011)
1296472:火药桶 Powder Keg, (2001)
1439550:麻烦制造者 L&#39;emmerdeur, (1973)
4303603:BBC 丑陋的美丽 BBC Ugly Beauty, -----
6104776:金银岛 Treasure Island, (2012)
20376577:小时代, (2013)
4109909:初学者 Beginners, (2010)
11610932:一支烟的穿越, (2011)
1308367:儿女一箩筐 Cheaper by the Dozen, (2003)
1302827:人工智能 Artificial Intelligence: AI, (2001)
1814535:阿拉丁神灯, (2002)
1483992:苦恋, (1982)
3156117:汉娜 Hanna, (2011)
3095418:情书 เดอะเลตเตอร์ จดหมายรัก, (2004)
2147115:天国与地狱 天國與地獄, -----
2146991:变形金刚2 Transformers: Revenge of the Fallen, (2009)
1757925:快乐的结局 Stastny konec, (1967)
4151284:我和妻子的1778个故事 僕と妻の1778の物語, (2011)
1292268:好家伙 Goodfellas, (1990)
1297071:蓝江传之反飞组风云, (1992)
1293663:天国与地狱 天国と地獄, (1963)
1301083:老师你好 Seonsaeng Kim Bong-du, (2003)
10756875:戦争と一人の女, (2012)
1295169:无发无天 Romper Stomper, (1992)
5156696:For No Good Reason, (2012)
7067671:拉珠 Raju, (2011)
3057202:刘别谦在柏林 Ernst Lubitsch in Berlin - Von der Schönhauser Allee nach Hollywood, (2006)
4011274:舞：巴黎歌剧院的芭蕾 La danse - Le ballet de l&#39;Opera de Paris, (2009)
3404534:冈格尔的复仇 Gonger –Das Böse vergisst nie, (2009)
1439107:猪鹿蝶 不良姐御伝 猪の鹿お蝶, (1973)
1293778:科学怪人 Mary Shelley&#39;s Frankenstein, (1994)
1295824:洛奇5 Rocky V, (1990)
1301559:巴拿马裁缝 The Tailor of Panama, (2001)
1305552:战地摄影师 War Photographer, (2001)
1303374:怪人 The Thing From Another World, (1951)
1295751:美好的星期天 素晴らしき日曜日, (1947)
3825358:女学生, (2005)
6062698:切尔诺贝利的孩子们 Chernokids, (2011)
3073281:伴侣度假村 Couples Retreat, (2009)
2256085:金枝玉叶之睡在下流社会的日子, (1999)
1831574:金钱本色, -----
1308559:心灵感应 Satorare, (2001)
4917361:赛伊特•汉 Seyyit Han, (1968)
2004518:打破圈 Breaking The Cycle, (2002)
1408117:昨夜长风 昨夜長風, (1994)
1310169:鬼汤 Ghost Soup, (1992)
3325299:浮世将军与21个宠妓 エロ将軍と二十一人の愛妾, (1972)
1295568:深闺疑云 Suspicion, (1941)
2142197:七·七事变, (1995)
1449961:涅磐纽约不插电演唱会 Nirvana: Unplugged In New York, (1993)
3131774:替补职员, -----
3148738:另一个大仲马 L&#39;autre Dumas, (2010)
1457626:猫咪又回来了 The Cat Came Back, (1988)
7053733:当哈利离别霍格沃茨 When Harry Left Hogwarts, (2011)
1903381:王牌制片家 Be Kind Rewind, (2008)
1476676:失业皇帝 失業皇帝, (1999)
7054838:播音中 Parlez-moi de vous, (2012)
6982625:铁拳黑雾 The Man Inside, (2012)
1479377:保持缄默 Keeping Mum, (2005)
10508879:青魇, (2012)
2346317:兔八哥斗牛记 Bully for Bugs, (1953)
3011459:危情时速 Unstoppable, (2010)
5092565:Finisterre, donde termina el mundo, (1998)
1302589:中国姑娘 La chinoise, (1967)
3154388:尚格·云顿 JCVD, (2008)
1293137:洛杉矶大逃亡 Escape from L.A., (1996)
1294131:师弟出马 師弟出馬, (1980)
1766042:被遗忘的孩子 All the Invisible Children, (2005)
3621418:机动部队—人性, (2008)
1578646:勇敢的人 The Brave One, (2007)
10432910:我的小小英雄 마이 리틀 히어로, (2012)
3609001:米香, (2009)
3878017:血债血偿 Blood Out, (2011)
1303783:赌城大亨II之至尊无敌 賭城大亨II之至尊無敵, (1992)
2296666:仁太坊：津轻三味线始祖外传 仁太坊―津軽三味線始祖外聞, (2004)
1949900:伊丽莎白·泰勒传 Liz: The Elizabeth Taylor Story, (1995)
20469542:不会游泳的男孩 Drengen der ikke kunne svømme, (2011)
1303210:高梁地里大麦熟, (1984)
1417074:谈话 Bara prata lite, (1997)
1428107:死亡契约 The Contract, (2006)
1291878:不良教育 La mala educación, (2004)
1292539:最后命令 The Last Command, (1928)
2027933:绝命反击 The Losers, (2010)
1299769:第六感生死缘 Meet Joe Black, (1998)
1298888:海鹰 The Sea Hawk, (1940)
7062367:铁路人 The Railway Man, (2013)
1775004:克拉姆一家2 Krummerne 2: Stakkels Krumme, (1992)
1962973:洞里春光 Irina Palm, (2007)
1865490:坎城人 cannes man, (1996)
5158101:逐冰之旅 Chasing Ice, (2012)
2160356:切·格瓦拉：为了永恒的胜利 Che Guevara: Hasta la victoria siempre, (1997)
5150963:废柴学院 F.A.L.T.U, (2011)
3606973:地心历险记2：神秘岛 Journey 2: The Mysterious Island, (2012)
4730786:蔷薇 Rózyczka, (2010)
1292744:救生艇 Lifeboat, (1944)
1302191:迷你特攻队, (1982)
1297413:我为什么命该如此? Qué he hecho yo para merecer esto？, (1984)
1858095:一代天骄成吉思汗, (1998)
1309093:新娘与偏见 Bride &amp; Prejudice, (2004)
3149290:Sagara Sangamam, (1983)
1471410:雪花莲节 Slavnosti snezenek, (1984)
4059243:猎艳 獵豔, (2010)
1293155:愤怒的公牛 Raging Bull, (1980)
3574495:天国的邮递员 天国の邮便配逹人, (2009)
1293030:苏姗娜的故事 La carrière de Suzanne, (1963)
2361269:我们与驻在先生的700日战争 ぼくたちと駐在さんの700日戦争, (2008)
1364816:死亡解剖 ヴィタール, (2004)
6097353:一不小心爱上你 Mere Brother ki Dulhan, (2011)
1485395:第27章 Chapter 27, (2007)
4921358:梵高：画语人生 Vincent Van Gogh: Painted with Words, (2010)
1295000:异形怪客 The Borrower, (1991)
2137257:Life Force Life Force, (2000)
1302554:笑八仙, (1994)
1299262:生命的标记 Lebenszeichen, (1968)
6859676:亿万少年的顶级机密 Top Secret วัยรุ่นพันล้าน, (2011)
1298013:福尔摩斯私生活 The Private Life of Sherlock Holmes, (1970)
7053739:守株人, (2012)
1428053:芳心谋杀案 Lonely Hearts, (2006)
1419271:给我庇护 Gimme Shelter, (1970)
1464907:救赎 Tsotsi, (2005)
1306939:推手, (1991)
3286507:小村吓吓叫 Panique au village, (2000)
1297012:老大靠边闪 Analyze This, (1999)
3244128:亲密, (2008)
6127995:蠢蛋搞怪秀3.5 Jackass 3.5, (2011)
2294565:拉贝日记 John Rabe, (2009)
1499678:玛丽公主 Princesse Marie, (2004)
2310983:人类之城 Cidade dos Homens, (2007)
4905032:生活大爆炸 未播出首集 The Big Bang Theory Unaired Pilot, (2006)
1401175:死之棘 死の棘, (1990)
3182794:短柄斧2 Hatchet 2, (2010)
4086983:安娜的迷宫 Amer, (2009)
3231633:马克思·马努斯 Max Manus, (2008)
1292287:新龙门客栈, (1992)
1307442:速度与激情2 2 Fast 2 Furious, (2003)
1291577:超人总动员 The Incredibles, (2004)
1292047:蓝白红三部曲之红 Trois couleurs: Rouge, (1994)
2123119:麻雀威利 Vili, a veréb, (1989)
1422193:穿制服的女孩 Mädchen in Uniform, (1931)
3034714:总督 Vicerè, I, (2007)
1294074:基吉星团与火星蜘蛛 Ziggy Stardust and the Spiders from Mars, (1973)
1306388:战火遗孤 Edges of the Lord, (2001)
1431699:三个和尚, (1981)
1898113:美国料理 American Cuisine, (1998)
7065120:太阳马戏团：遥远的世界 Cirque du Soleil: Worlds Away, (2012)
1297074:魔鬼的眼睛 Djävulens öga, (1960)
6523586:爱·信仰·奇迹之垃圾 Love Faith Miracle——junk, (2011)
1301866:以祖国之名 Land and Freedom, (1995)
3276120:胸牌 Dog Tags, (2008)
1296976:飞行员的妻子 La Femme de L&#39;aviateur, (1981)
1772560:和平战士 Peaceful Warrior, (2006)
1304868:幽灵世界 Ghost World, (2001)
1872083:欢乐树的朋友们：鼹鼠进城 Happy Tree Friends: Mole in the City, (2005)
4830911:街角洋果子店 洋菓子店コアンドル, (2011)
20277322:冰原狙击 Zhivoy, (2006)
1306490:侠女, (1971)
1417234:小丑宾果 Bingo, (1998)
1298977:情迷画色 Love Is the Devil, (1998)
4040288:Páginas de Menina, (2008)
1294037:未来水世界 Waterworld, (1995)
3036460:母亲 마더, (2009)
4172549:蛇之人 蛇のひと, (2010)
1308805:绝世好宾 絕世好賓, (2004)
1291843:黑客帝国 The Matrix, (1999)
3718830:月蚀 The Eclipse, (2009)
6536657:快乐的人们 Happy People: A Year in the Taiga, (2010)
1428239:英俊少年 Heintje - Einmal wird die Sonne wieder scheinen, (1970)
1417676:希腊人佐巴 Alexis Zorbas, (1964)
21263816:Fuck for Forest, (2012)
1294350:最佳拍档4：千里救差婆, (1986)
1306860:高斯福庄园 Gosford Park, (2001)
6829485:林中小屋 Die Summe meiner einzelnen Teile, (2011)
2279811:蓝与白形成的蔚蓝色 青と白で水色, (2001)
3211431:Nights and Weekends, (2008)
3193460:红跑道, (2008)
1297075:狗男女 Go, (1999)
6121040:命运的宣战 La guerre est déclarée, (2011)
10795224:回报 Requited, (2011)
2124751:夜车, (2007)
4842255:吉他大师2004伦敦演唱会 The Strat Pack, (2005)
3194312:情非得已之生存之道, (2007)
1296369:浮士德 Faust, (1994)
3072822:逃亡乐队 The Runaways, (2010)
11594933:一座城池, (2013)
1797517:魔笛 Die Zauberflöte, -----
6724974:松鼠的爱 Scrat in Love, (2009)
1307474:极地恋人 Los amantes del Círculo Polar, (1998)
1305003:杀手悲歌 El Mariachi, (1992)
1301718:绝恋 Jude, (1996)
6959207:临终的信托 終の信託, (2012)
1998756:98世界杯之旅 Les Yeux Dans Les Bleus, -----
2083897:完美计划 Frei nach Plan, (2007)
1301694:哈姆雷特 Hamlet, (1990)
3266406:筑梦2008, (2008)
10440443:血溅秀场 Sotto il vestito niente - L&#39;ultima sfilata, (2011)
1783774:解构生活 Breaking and Entering, (2006)
1306442:间接伤害 Collateral Damage, (2002)
1778061:生死一线间 Between The Lines [TV-Series 1992-1994], -----
3410465:不归路 Road of No Return, (2009)
1294884:我们都是杀人犯 Nous sommes tous des assassins, (1952)
1395445:花木兰2 Mulan II, (2004)
10543864:你能得到的最快乐的死法 The Most Fun You Can Have Dying, (2012)
19965298:Leonard Cohen: Under Review 1934-1977, (2007)
1294568:曼德拉的一生 Mandela, (1996)
2980437:20世纪少年 最终章 20世紀少年 最終章 ぼくらの旗, (2009)
2997404:棋魂·通往北斗杯之路 ヒカルの碁スペシャル 北斗杯への道, (2004)
4073913:注文津 주문진, (2010)
2365143:人类感官 Human Senses, (2003)
1863192:地平线：阿基米德的秘密 Horizon: Archimedes&#39; Secret, -----
4728304:艾菲·格蕾 Effie, (2013)
1299846:少林豪侠传 少林豪俠傳, (1993)
6963575:青春失乐园, (2011)
1300572:童年往事, (1985)
3016627:少年血, -----
4293962:银行舞蹈 Bank Dance, (2009)
3272741:重庆 중경, (2008)
2129899:公园里的男人们 The Men in the Park, (1971)
1475239:梦魇疯人院 Sílení, (2005)
1937401:K歌情人 Music and Lyrics, (2007)
4849719:漫游 Wanderlust, (2012)
2265202:马约尔大街 Calle Mayor, (1956)
3195496:牛奶 Süt, (2008)
19955821:我们结婚了 우리 결혼했어요, (2008)
3007297:楼上的外星人 Aliens in the Attic, (2009)
1305876:最后一颗子弹 The Last Bullet, (1995)
1293648:小猪宝贝2：小猪进城 Babe: Pig in the City, (1998)
1295995:仁心与冠冕 Kind Hearts and Coronets, (1949)
1293035:鬼娃新娘 Bride of Chucky, (1998)
4881217:Freeheld, (2013)
1422040:美丽上海, (2004)
1309140:万福玛丽亚 Maria Full of Grace, (2004)
1305201:黄飞鸿之铁鸡斗蜈蚣 黃飛鴻之鐵雞鬥蜈蚣, (1993)
19973806:摔跤的罗密欧与朱丽叶 Kick-Heart, (2012)
1297271:圣女贞德 Jeanne d&#39;Arc, (1999)
4861871:Bauçà, (2009)
3994603:我为钢琴狂 Pianomania, (2009)
5155793:这就是我 That&#39;s What I Am, (2011)
3056300:密宗圣手 密宗聖手, (1976)
11594985:最高纪录 Maximum Conviction, (2012)
4927785:古城荆棘王 いばらの王, (2010)
1437502:同志杀人狂 frisk, (1995)
1864353:艺术桥 Le pont des arts, (2004)
1297931:再无可失 Nothing to Lose, (1997)
1864491:隐形人 The Invisible, (2007)
5316733:命运化妆师 命運化妝師, (2011)
4066206:全城热恋, (2010)
4190211:致命伴旅 The Tourist, (2010)
1297500:猛鬼屋 House on Haunted Hill, (1999)
1478789:春雪 春の雪, (2005)
3160407:我的女儿，我的天使/边做边摄 Ma fille, mon ange, (2007)
2063546:如果荒漠，一个旅人 Ulzhan, (2007)
4154666:不能飞的鸟 The Wingless Swallow, (2009)
1307649:女魔头 Monster, (2003)
3318479:单车上路 달려라 자전거, (2008)
1304447:记忆碎片 Memento, (2000)
10485939:北极 To the Arctic 3D, (2012)
1433232:再说一次我爱你, (2005)
3712242:硬纸盒子 &#34;The Memoirs of Sherlock Holmes&#34; The Cardboard Box, -----
3078358:浴衣 Sortie de bain, (1995)
2125231:双重身份 Wo ist Fred?, (2006)
2036996:校墓处 校墓處, (2007)
